order_id,client_id,service_id,gift_id,gift_cost,total_gifts,total_amount,fee,variable_cost,total_revenue,month,year,date
14280,235,3,22,168.71,76,12822,2564.4,4047,15386.4,8,2019,8-2019
14281,201,2,21,728.29,17,12381,2476.2,4973,14857.2,7,2019,7-2019
14282,522,1,14,1070.31,16,17125,3425,6059,20550,8,2018,8-2018
14283,321,2,25,348.5,32,11152,2230.4,4277,13382.4,3,2019,3-2019
14284,432,1,20,260.03,64,16642,3328.4,6109,19970.4,11,2019,11-2019
14285,332,1,17,1189.09,11,13080,2616,5862,15696,5,2019,5-2019
14286,350,2,21,142.12,73,10375,2075,5020,12450,10,2019,10-2019
14287,481,2,16,226.53,51,11553,2310.6,6544,13863.6,4,2019,4-2019
14288,480,2,19,1177,12,14124,2824.8,6745,16948.8,7,2018,7-2018
14289,231,1,26,610.53,17,10379,2075.8,5087,12454.8,7,2018,7-2018
14290,144,1,21,547.54,26,14236,2847.2,5328,17083.2,3,2018,3-2018
14291,315,1,25,863.39,23,19858,3971.6,4546,23829.6,12,2018,12-2018
14292,465,1,12,229.24,63,14442,2888.4,4471,17330.4,4,2018,4-2018
14293,461,3,17,333.36,50,16668,3333.6,6986,20001.6,2,2019,2-2019
14294,285,3,22,296.62,61,18094,3618.8,5194,21712.8,11,2019,11-2019
14295,359,1,13,317.05,37,11731,2346.2,5451,14077.2,5,2019,5-2019
14296,527,3,21,197.69,67,13245,2649,4609,15894,1,2019,1-2019
14297,191,2,20,381.84,31,11837,2367.4,5204,14204.4,11,2019,11-2019
14298,319,3,19,333.21,33,10996,2199.2,4736,13195.2,7,2019,7-2019
14299,522,3,16,284.93,41,11682,2336.4,6771,14018.4,2,2018,2-2018
14300,302,3,22,214.57,61,13089,2617.8,5009,15706.8,7,2019,7-2019
14301,174,3,18,343.75,44,15125,3025,4396,18150,12,2018,12-2018
14302,443,3,25,650.81,16,10413,2082.6,6295,12495.6,4,2019,4-2019
14303,514,1,27,334.22,37,12366,2473.2,5600,14839.2,2,2018,2-2018
14304,402,1,12,144.93,75,10870,2174,6225,13044,4,2019,4-2019
14305,254,2,11,228.79,63,14414,2882.8,4786,17296.8,9,2018,9-2018
14306,510,2,11,143.42,72,10326,2065.2,4120,12391.2,6,2019,6-2019
14307,361,3,21,288.16,55,15849,3169.8,4899,19018.8,3,2018,3-2018
14308,257,1,27,290.23,65,18865,3773,6650,22638,1,2019,1-2019
14309,424,2,16,277.82,39,10835,2167,4984,13002,4,2019,4-2019
14310,125,2,24,509.18,22,11202,2240.4,4121,13442.4,6,2019,6-2019
14311,393,1,24,229.71,75,17228,3445.6,4957,20673.6,9,2018,9-2018
14312,521,1,19,400.16,32,12805,2561,4859,15366,12,2018,12-2018
14313,205,2,21,728.9,20,14578,2915.6,5427,17493.6,3,2018,3-2018
14314,469,1,21,417.54,39,16284,3256.8,6422,19540.8,11,2019,11-2019
14315,472,2,16,136.92,75,10269,2053.8,5147,12322.8,8,2019,8-2019
14316,152,2,18,463.29,42,19458,3891.6,5473,23349.6,5,2018,5-2018
14317,317,1,15,274.42,62,17014,3402.8,5169,20416.8,3,2019,3-2019
14318,475,2,16,174.05,58,10095,2019,5212,12114,6,2018,6-2018
14319,378,2,23,502.07,30,15062,3012.4,4094,18074.4,4,2018,4-2018
14320,163,3,12,972.69,16,15563,3112.6,4866,18675.6,4,2018,4-2018
14321,132,1,15,249.47,43,10727,2145.4,6443,12872.4,7,2019,7-2019
14322,208,2,18,254.09,77,19565,3913,5170,23478,7,2018,7-2018
14323,277,2,14,337.84,31,10473,2094.6,4430,12567.6,11,2019,11-2019
14324,366,1,19,272.66,59,16087,3217.4,6011,19304.4,10,2018,10-2018
14325,382,2,18,565.03,34,19211,3842.2,6313,23053.2,1,2019,1-2019
14326,284,1,12,405.38,40,16215,3243,5947,19458,9,2018,9-2018
14327,240,3,19,1641.25,12,19695,3939,4535,23634,12,2019,12-2019
14328,253,3,21,328.11,57,18702,3740.4,4126,22442.4,11,2018,11-2018
14329,377,1,11,154.33,80,12346,2469.2,5807,14815.2,8,2019,8-2019
14330,488,1,20,308.5,60,18510,3702,4898,22212,9,2019,9-2019
14331,272,3,13,761.14,14,10656,2131.2,4819,12787.2,8,2019,8-2019
14332,458,3,11,526.81,27,14224,2844.8,5270,17068.8,9,2019,9-2019
14333,476,2,17,219.94,53,11657,2331.4,6076,13988.4,10,2019,10-2019
14334,329,2,18,1801,11,19811,3962.2,5110,23773.2,3,2018,3-2018
14335,225,1,15,265.64,53,14079,2815.8,5312,16894.8,4,2019,4-2019
14336,353,2,17,510.85,20,10217,2043.4,6894,12260.4,12,2018,12-2018
14337,337,1,17,383.36,33,12651,2530.2,4973,15181.2,6,2018,6-2018
14338,476,2,12,1657.17,12,19886,3977.2,5507,23863.2,3,2019,3-2019
14339,225,2,11,364.44,45,16400,3280,4964,19680,12,2018,12-2018
14340,427,2,14,198.87,77,15313,3062.6,4486,18375.6,11,2018,11-2018
14341,313,2,25,286.97,62,17792,3558.4,4269,21350.4,10,2018,10-2018
14342,236,1,15,922,12,11064,2212.8,6345,13276.8,8,2018,8-2018
14343,143,3,11,502.72,25,12568,2513.6,6002,15081.6,2,2018,2-2018
14344,393,3,27,184.04,74,13619,2723.8,6054,16342.8,1,2019,1-2019
14345,310,1,18,235.99,72,16991,3398.2,5554,20389.2,1,2018,1-2018
14346,128,1,12,296.37,49,14522,2904.4,6166,17426.4,3,2019,3-2019
14347,416,3,13,164.82,76,12526,2505.2,5700,15031.2,7,2019,7-2019
14348,385,3,25,176.72,60,10603,2120.6,5196,12723.6,6,2019,6-2019
14349,527,2,22,547.83,29,15887,3177.4,6899,19064.4,6,2019,6-2019
14350,496,2,18,348.87,31,10815,2163,4874,12978,12,2019,12-2019
14351,237,2,21,164.33,67,11010,2202,5967,13212,9,2018,9-2018
14352,405,2,20,304.33,49,14912,2982.4,6406,17894.4,6,2018,6-2018
14353,504,3,24,286.18,44,12592,2518.4,4789,15110.4,6,2019,6-2019
14354,163,2,22,188.26,57,10731,2146.2,5838,12877.2,1,2019,1-2019
14355,458,2,20,272.58,73,19898,3979.6,4575,23877.6,7,2018,7-2018
14356,345,1,11,465.97,33,15377,3075.4,5535,18452.4,4,2018,4-2018
14357,467,3,24,206.12,68,14016,2803.2,5321,16819.2,11,2018,11-2018
14358,387,2,11,261.86,42,10998,2199.6,5460,13197.6,5,2019,5-2019
14359,488,1,20,360.26,50,18013,3602.6,6064,21615.6,8,2018,8-2018
14360,357,1,26,252.75,77,19462,3892.4,4263,23354.4,2,2018,2-2018
14361,147,1,12,309.76,37,11461,2292.2,4135,13753.2,6,2019,6-2019
14362,445,2,20,464.33,24,11144,2228.8,5493,13372.8,5,2018,5-2018
14363,335,1,19,264.24,50,13212,2642.4,6201,15854.4,9,2018,9-2018
14364,531,2,22,165.82,68,11276,2255.2,5129,13531.2,12,2019,12-2019
14365,310,2,12,639.37,27,17263,3452.6,5993,20715.6,1,2019,1-2019
14366,196,2,19,274.68,62,17030,3406,4754,20436,9,2018,9-2018
14367,430,3,12,281.87,39,10993,2198.6,5088,13191.6,1,2019,1-2019
14368,512,1,27,298.07,55,16394,3278.8,4916,19672.8,2,2018,2-2018
14369,498,2,21,522,28,14616,2923.2,5611,17539.2,10,2018,10-2018
14370,166,2,23,439.03,36,15805,3161,6088,18966,3,2018,3-2018
14371,273,3,27,250.82,50,12541,2508.2,6638,15049.2,7,2019,7-2019
14372,523,2,21,242.63,78,18925,3785,6683,22710,10,2018,10-2018
14373,330,2,15,294.56,61,17968,3593.6,5762,21561.6,7,2019,7-2019
14374,194,2,21,745.3,20,14906,2981.2,4714,17887.2,6,2018,6-2018
14375,344,2,17,241.35,71,17136,3427.2,6676,20563.2,6,2019,6-2019
14376,218,3,22,286.64,44,12612,2522.4,5751,15134.4,5,2019,5-2019
14377,375,3,25,245.46,63,15464,3092.8,5361,18556.8,2,2019,2-2019
14378,231,2,25,211.96,75,15897,3179.4,6134,19076.4,10,2019,10-2019
14379,303,3,15,164.45,69,11347,2269.4,6308,13616.4,1,2019,1-2019
14380,208,3,11,202.89,76,15420,3084,5472,18504,1,2018,1-2018
14381,274,2,25,292.09,45,13144,2628.8,6917,15772.8,10,2018,10-2018
14382,125,1,17,240.92,50,12046,2409.2,6249,14455.2,5,2018,5-2018
14383,453,2,25,763.14,21,16026,3205.2,6402,19231.2,4,2018,4-2018
14384,158,2,18,233.39,49,11436,2287.2,4612,13723.2,6,2018,6-2018
14385,218,3,14,847.56,16,13561,2712.2,4129,16273.2,10,2019,10-2019
14386,282,1,26,328.68,57,18735,3747,5542,22482,4,2019,4-2019
14387,345,3,22,251.18,78,19592,3918.4,4384,23510.4,3,2019,3-2019
14388,396,1,21,437.82,39,17075,3415,4065,20490,7,2018,7-2018
14389,526,3,25,298.51,43,12836,2567.2,6945,15403.2,2,2019,2-2019
14390,491,3,12,329.44,50,16472,3294.4,5894,19766.4,2,2018,2-2018
14391,212,1,27,234.21,48,11242,2248.4,6675,13490.4,5,2019,5-2019
14392,508,1,22,899.82,22,19796,3959.2,5498,23755.2,12,2018,12-2018
14393,359,3,21,147.68,75,11076,2215.2,4134,13291.2,12,2019,12-2019
14394,451,1,14,769.77,13,10007,2001.4,5225,12008.4,8,2019,8-2019
14395,398,1,25,290.04,50,14502,2900.4,6648,17402.4,4,2018,4-2018
14396,189,3,19,255.53,64,16354,3270.8,4092,19624.8,10,2019,10-2019
14397,432,1,11,261.08,39,10182,2036.4,5578,12218.4,8,2019,8-2019
14398,152,2,22,1051.33,12,12616,2523.2,5183,15139.2,1,2019,1-2019
14399,240,2,17,210.67,75,15800,3160,5728,18960,3,2019,3-2019
14400,452,1,20,331.39,38,12593,2518.6,6968,15111.6,10,2018,10-2018
14401,238,3,22,346.87,54,18731,3746.2,4332,22477.2,6,2018,6-2018
14402,277,1,20,835.85,20,16717,3343.4,5743,20060.4,9,2019,9-2019
14403,419,1,15,850.62,13,11058,2211.6,4241,13269.6,8,2018,8-2018
14404,342,2,19,311.48,52,16197,3239.4,6336,19436.4,2,2018,2-2018
14405,517,2,18,677,15,10155,2031,6910,12186,4,2019,4-2019
14406,345,1,15,616.31,29,17873,3574.6,6828,21447.6,3,2019,3-2019
14407,141,3,20,278.15,59,16411,3282.2,6534,19693.2,8,2019,8-2019
14408,337,2,21,296.3,50,14815,2963,4646,17778,4,2019,4-2019
14409,254,2,22,354.9,49,17390,3478,6974,20868,2,2018,2-2018
14410,253,3,22,216.25,71,15354,3070.8,5387,18424.8,3,2018,3-2018
14411,302,3,11,289.6,48,13901,2780.2,6633,16681.2,5,2019,5-2019
14412,410,1,15,425.55,44,18724,3744.8,5520,22468.8,11,2019,11-2019
14413,174,1,23,203.1,69,14014,2802.8,4559,16816.8,8,2019,8-2019
14414,389,1,13,454.11,38,17256,3451.2,4179,20707.2,2,2018,2-2018
14415,225,1,23,165.19,70,11563,2312.6,4437,13875.6,1,2018,1-2018
14416,139,1,27,555.12,25,13878,2775.6,6607,16653.6,3,2019,3-2019
14417,349,2,24,268.4,65,17446,3489.2,5700,20935.2,2,2018,2-2018
14418,528,2,21,258.9,39,10097,2019.4,6170,12116.4,6,2019,6-2019
14419,384,1,13,611,23,14053,2810.6,5821,16863.6,10,2019,10-2019
14420,222,3,17,231.71,76,17610,3522,6378,21132,7,2018,7-2018
14421,514,2,22,438.4,43,18851,3770.2,5126,22621.2,7,2018,7-2018
14422,231,3,16,229.62,69,15844,3168.8,6053,19012.8,6,2019,6-2019
14423,378,3,17,482.5,28,13510,2702,4696,16212,1,2019,1-2019
14424,143,3,21,740.43,23,17030,3406,4687,20436,9,2018,9-2018
14425,385,1,15,188.93,80,15114,3022.8,6721,18136.8,10,2019,10-2019
14426,140,2,20,152.9,72,11009,2201.8,5859,13210.8,6,2018,6-2018
14427,373,3,20,318.63,48,15294,3058.8,4887,18352.8,1,2019,1-2019
14428,187,3,24,291.81,62,18092,3618.4,4078,21710.4,9,2019,9-2019
14429,164,2,18,821.9,20,16438,3287.6,6194,19725.6,5,2018,5-2018
14430,149,1,23,748.06,18,13465,2693,4877,16158,1,2018,1-2018
14431,311,3,13,394,33,13002,2600.4,4900,15602.4,3,2019,3-2019
14432,458,1,27,1754.64,11,19301,3860.2,6670,23161.2,12,2018,12-2018
14433,203,3,14,247.98,58,14383,2876.6,5624,17259.6,6,2019,6-2019
14434,141,1,20,381.39,28,10679,2135.8,5958,12814.8,10,2018,10-2018
14435,488,2,22,566.06,33,18680,3736,4883,22416,5,2018,5-2018
14436,446,1,23,495.45,33,16350,3270,4562,19620,4,2018,4-2018
14437,432,2,19,199.15,59,11750,2350,5713,14100,9,2019,9-2019
14438,143,1,26,141.67,79,11192,2238.4,4979,13430.4,10,2019,10-2019
14439,325,1,19,266.79,68,18142,3628.4,5523,21770.4,9,2019,9-2019
14440,229,2,26,352.73,48,16931,3386.2,5073,20317.2,8,2018,8-2018
14441,209,1,12,306.56,41,12569,2513.8,6121,15082.8,3,2019,3-2019
14442,511,1,13,328.33,52,17073,3414.6,6993,20487.6,10,2018,10-2018
14443,177,3,27,486.41,37,17997,3599.4,6325,21596.4,10,2019,10-2019
14444,129,1,18,232.84,57,13272,2654.4,6770,15926.4,5,2019,5-2019
14445,467,2,21,585.04,25,14626,2925.2,4341,17551.2,8,2018,8-2018
14446,272,3,12,243.36,59,14358,2871.6,6770,17229.6,8,2018,8-2018
14447,507,3,22,176.84,80,14147,2829.4,5523,16976.4,1,2018,1-2018
14448,309,1,13,170.52,67,11425,2285,4564,13710,5,2019,5-2019
14449,380,1,16,240.9,63,15177,3035.4,6497,18212.4,10,2019,10-2019
14450,127,3,12,403.7,46,18570,3714,4032,22284,2,2018,2-2018
14451,305,2,14,161.93,75,12145,2429,4015,14574,3,2018,3-2018
14452,509,3,14,926.62,21,19459,3891.8,4926,23350.8,6,2018,6-2018
14453,116,2,27,178.31,64,11412,2282.4,6449,13694.4,9,2018,9-2018
14454,247,3,15,222.9,50,11145,2229,5093,13374,7,2019,7-2019
14455,445,2,24,267.61,71,19000,3800,4769,22800,12,2018,12-2018
14456,149,3,18,881.91,22,19402,3880.4,5507,23282.4,9,2019,9-2019
14457,221,3,19,272.44,68,18526,3705.2,5603,22231.2,2,2018,2-2018
14458,201,3,13,248.69,64,15916,3183.2,6591,19099.2,4,2018,4-2018
14459,401,3,16,239.25,76,18183,3636.6,5487,21819.6,8,2019,8-2019
14460,255,2,25,206.75,75,15506,3101.2,6490,18607.2,10,2019,10-2019
14461,346,3,12,349.7,44,15387,3077.4,6106,18464.4,11,2018,11-2018
14462,406,2,11,177.36,67,11883,2376.6,5580,14259.6,3,2019,3-2019
14463,315,2,26,274.66,71,19501,3900.2,5057,23401.2,5,2018,5-2018
14464,268,3,24,228.21,56,12780,2556,6044,15336,2,2019,2-2019
14465,505,3,23,216.97,64,13886,2777.2,4365,16663.2,3,2018,3-2018
14466,251,2,14,661,28,18508,3701.6,4362,22209.6,11,2019,11-2019
14467,217,2,19,144.14,80,11531,2306.2,5477,13837.2,7,2018,7-2018
14468,481,3,14,423.41,34,14396,2879.2,6512,17275.2,1,2018,1-2018
14469,411,1,14,237.64,66,15684,3136.8,4265,18820.8,5,2018,5-2018
14470,256,2,26,276.7,53,14665,2933,6032,17598,10,2019,10-2019
14471,387,3,26,277.02,56,15513,3102.6,4995,18615.6,11,2018,11-2018
14472,191,2,26,308.64,55,16975,3395,5839,20370,2,2019,2-2019
14473,495,2,27,252.26,78,19676,3935.2,5010,23611.2,6,2019,6-2019
14474,489,1,16,500.04,27,13501,2700.2,4463,16201.2,1,2018,1-2018
14475,128,2,12,951.33,21,19978,3995.6,5564,23973.6,9,2018,9-2018
14476,215,2,13,174.68,63,11005,2201,6307,13206,11,2019,11-2019
14477,173,2,26,1027.09,11,11298,2259.6,6060,13557.6,12,2019,12-2019
14478,493,2,20,332.33,36,11964,2392.8,6031,14356.8,11,2019,11-2019
14479,216,1,15,546.89,27,14766,2953.2,5071,17719.2,6,2018,6-2018
14480,287,2,14,305.19,58,17701,3540.2,4659,21241.2,10,2019,10-2019
14481,314,3,22,268.56,66,17725,3545,5997,21270,12,2018,12-2018
14482,523,1,13,204.8,60,12288,2457.6,5345,14745.6,6,2018,6-2018
14483,379,3,21,546.63,24,13119,2623.8,6852,15742.8,4,2019,4-2019
14484,389,3,15,273.71,41,11222,2244.4,4370,13466.4,1,2018,1-2018
14485,429,1,17,1272.58,12,15271,3054.2,5226,18325.2,12,2019,12-2019
14486,499,3,22,388.06,35,13582,2716.4,5902,16298.4,5,2019,5-2019
14487,465,1,15,430.79,33,14216,2843.2,4256,17059.2,5,2018,5-2018
14488,340,1,24,286.62,55,15764,3152.8,4253,18916.8,1,2018,1-2018
14489,485,2,13,239.69,45,10786,2157.2,5594,12943.2,10,2019,10-2019
14490,275,3,27,792.9,20,15858,3171.6,4173,19029.6,9,2018,9-2018
14491,429,1,26,653.58,19,12418,2483.6,5979,14901.6,2,2018,2-2018
14492,362,2,11,244.48,77,18825,3765,4119,22590,8,2019,8-2019
14493,388,3,11,429.98,41,17629,3525.8,4998,21154.8,4,2018,4-2018
14494,148,3,24,344.95,41,14143,2828.6,5341,16971.6,8,2019,8-2019
14495,205,1,26,252.87,70,17701,3540.2,6562,21241.2,11,2019,11-2019
14496,333,3,23,728.06,16,11649,2329.8,5229,13978.8,7,2018,7-2018
14497,299,2,18,301.79,34,10261,2052.2,6863,12313.2,1,2018,1-2018
14498,156,2,23,451.58,36,16257,3251.4,5259,19508.4,9,2019,9-2019
14499,518,2,16,270.57,67,18128,3625.6,6691,21753.6,7,2019,7-2019
14500,439,1,20,383.67,49,18800,3760,5858,22560,3,2018,3-2018
14501,309,1,21,152.07,67,10189,2037.8,5904,12226.8,4,2019,4-2019
14502,460,1,17,585.68,28,16399,3279.8,5639,19678.8,10,2018,10-2018
14503,205,3,18,251.03,74,18576,3715.2,5008,22291.2,5,2019,5-2019
14504,498,1,22,238.77,75,17908,3581.6,6575,21489.6,10,2018,10-2018
14505,514,3,22,1264,11,13904,2780.8,6970,16684.8,7,2019,7-2019
14506,511,2,18,174.54,67,11694,2338.8,5480,14032.8,6,2019,6-2019
14507,376,2,23,1262.14,14,17670,3534,5820,21204,7,2019,7-2019
14508,285,1,27,201.11,79,15888,3177.6,5840,19065.6,7,2018,7-2018
14509,459,1,19,992.11,19,18850,3770,6688,22620,10,2018,10-2018
14510,148,1,13,494.89,38,18806,3761.2,4769,22567.2,8,2018,8-2018
14511,444,3,13,192.42,66,12700,2540,4356,15240,8,2019,8-2019
14512,198,3,12,382.85,27,10337,2067.4,5208,12404.4,11,2019,11-2019
14513,249,3,22,523.03,31,16214,3242.8,4087,19456.8,7,2019,7-2019
14514,319,3,24,142.08,75,10656,2131.2,4229,12787.2,2,2018,2-2018
14515,158,3,27,267.67,63,16863,3372.6,4533,20235.6,4,2019,4-2019
14516,396,2,15,296.71,42,12462,2492.4,5720,14954.4,10,2018,10-2018
14517,170,2,24,255.75,57,14578,2915.6,5570,17493.6,6,2019,6-2019
14518,266,2,11,1423.43,14,19928,3985.6,4025,23913.6,7,2018,7-2018
14519,247,3,26,546.89,36,19688,3937.6,4927,23625.6,11,2018,11-2018
14520,293,2,22,381.1,41,15625,3125,6213,18750,1,2019,1-2019
14521,312,2,13,235.26,78,18350,3670,5191,22020,6,2018,6-2018
14522,216,1,13,151.99,71,10791,2158.2,5735,12949.2,2,2019,2-2019
14523,211,2,22,279.89,37,10356,2071.2,5335,12427.2,8,2019,8-2019
14524,300,1,20,197.07,75,14780,2956,4717,17736,10,2019,10-2019
14525,373,1,13,1379,13,17927,3585.4,5438,21512.4,11,2018,11-2018
14526,128,1,25,243.33,69,16790,3358,5930,20148,3,2019,3-2019
14527,214,1,21,309.95,55,17047,3409.4,6652,20456.4,5,2018,5-2018
14528,136,3,18,220.22,55,12112,2422.4,6078,14534.4,5,2018,5-2018
14529,310,3,20,149.78,80,11982,2396.4,5292,14378.4,9,2018,9-2018
14530,147,2,27,253.3,40,10132,2026.4,4364,12158.4,7,2019,7-2019
14531,529,1,11,213.61,59,12603,2520.6,6943,15123.6,2,2019,2-2019
14532,235,1,23,282.3,50,14115,2823,5488,16938,10,2019,10-2019
14533,340,3,15,384.62,37,14231,2846.2,4148,17077.2,4,2018,4-2018
14534,485,2,18,196.77,66,12987,2597.4,5603,15584.4,4,2019,4-2019
14535,464,3,20,218.11,54,11778,2355.6,6445,14133.6,1,2019,1-2019
14536,139,3,14,456.65,31,14156,2831.2,4774,16987.2,2,2018,2-2018
14537,502,2,27,212.11,70,14848,2969.6,4461,17817.6,12,2019,12-2019
14538,488,1,23,507.63,27,13706,2741.2,5215,16447.2,2,2018,2-2018
14539,312,3,14,244.54,61,14917,2983.4,4100,17900.4,3,2019,3-2019
14540,408,2,13,309.78,49,15179,3035.8,4013,18214.8,10,2018,10-2018
14541,431,3,26,245.8,76,18681,3736.2,6067,22417.2,7,2019,7-2019
14542,491,1,24,235.84,62,14622,2924.4,4976,17546.4,5,2019,5-2019
14543,249,3,21,311.9,40,12476,2495.2,5064,14971.2,6,2018,6-2018
14544,249,3,26,969.36,11,10663,2132.6,5281,12795.6,2,2018,2-2018
14545,377,2,13,626.62,29,18172,3634.4,5552,21806.4,8,2019,8-2019
14546,334,3,23,630.13,24,15123,3024.6,5342,18147.6,1,2018,1-2018
14547,158,3,16,148.77,79,11753,2350.6,5854,14103.6,10,2019,10-2019
14548,356,3,17,1146.67,12,13760,2752,5944,16512,6,2019,6-2019
14549,311,2,19,197.18,72,14197,2839.4,6916,17036.4,4,2018,4-2018
14550,250,1,26,286.69,68,19495,3899,4937,23394,6,2019,6-2019
14551,191,2,14,269.98,50,13499,2699.8,4922,16198.8,3,2018,3-2018
14552,198,3,15,292.88,65,19037,3807.4,4880,22844.4,12,2019,12-2019
14553,300,3,13,1176.56,16,18825,3765,4122,22590,12,2018,12-2018
14554,516,1,18,816.48,23,18779,3755.8,6408,22534.8,9,2019,9-2019
14555,148,1,15,213.23,77,16419,3283.8,6597,19702.8,7,2019,7-2019
14556,520,3,11,413.72,36,14894,2978.8,4427,17872.8,9,2018,9-2018
14557,218,2,19,539.8,30,16194,3238.8,6148,19432.8,10,2019,10-2019
14558,523,1,17,458.47,36,16505,3301,4471,19806,8,2018,8-2018
14559,431,2,22,235.41,56,13183,2636.6,6904,15819.6,4,2019,4-2019
14560,291,3,18,389.93,29,11308,2261.6,4831,13569.6,11,2019,11-2019
14561,305,2,13,365.3,40,14612,2922.4,6750,17534.4,11,2018,11-2018
14562,412,2,18,190.63,76,14488,2897.6,5140,17385.6,12,2018,12-2018
14563,145,1,23,207.02,64,13249,2649.8,4271,15898.8,10,2019,10-2019
14564,131,3,24,232.23,60,13934,2786.8,6758,16720.8,11,2019,11-2019
14565,233,3,26,432.4,40,17296,3459.2,5596,20755.2,4,2019,4-2019
14566,429,3,21,159.28,72,11468,2293.6,5230,13761.6,3,2019,3-2019
14567,128,2,23,551.5,20,11030,2206,6498,13236,6,2019,6-2019
14568,185,2,27,437.41,44,19246,3849.2,6063,23095.2,5,2018,5-2018
14569,263,1,14,552.74,19,10502,2100.4,4469,12602.4,6,2018,6-2018
14570,333,1,13,456.03,34,15505,3101,5263,18606,11,2019,11-2019
14571,190,1,11,425.62,26,11066,2213.2,5159,13279.2,8,2019,8-2019
14572,260,3,25,344.93,54,18626,3725.2,5981,22351.2,2,2018,2-2018
14573,501,3,21,357.68,34,12161,2432.2,5640,14593.2,9,2018,9-2018
14574,307,3,12,308.85,39,12045,2409,5160,14454,12,2019,12-2019
14575,440,2,27,363.45,40,14538,2907.6,5211,17445.6,2,2018,2-2018
14576,309,1,11,205.98,52,10711,2142.2,5746,12853.2,10,2019,10-2019
14577,145,1,22,403.09,35,14108,2821.6,6710,16929.6,8,2018,8-2018
14578,232,3,21,251.19,62,15574,3114.8,6901,18688.8,11,2018,11-2018
14579,175,3,25,233.58,79,18453,3690.6,4631,22143.6,2,2018,2-2018
14580,229,1,22,442.23,26,11498,2299.6,5430,13797.6,9,2019,9-2019
14581,289,1,22,224.29,49,10990,2198,5936,13188,10,2019,10-2019
14582,476,1,14,1232.19,16,19715,3943,5974,23658,12,2019,12-2019
14583,457,3,16,665.8,30,19974,3994.8,6478,23968.8,7,2018,7-2018
14584,431,1,11,718.57,23,16527,3305.4,5692,19832.4,8,2018,8-2018
14585,407,3,17,353.37,46,16255,3251,6262,19506,11,2019,11-2019
14586,195,1,22,222.34,61,13563,2712.6,5561,16275.6,8,2019,8-2019
14587,449,3,24,173.21,80,13857,2771.4,6841,16628.4,3,2018,3-2018
14588,451,2,22,522.59,34,17768,3553.6,5472,21321.6,5,2018,5-2018
14589,515,3,25,686,22,15092,3018.4,5304,18110.4,4,2019,4-2019
14590,517,1,22,201.14,76,15287,3057.4,5363,18344.4,2,2019,2-2019
14591,388,1,17,316.89,36,11408,2281.6,6966,13689.6,3,2018,3-2018
14592,447,2,26,394.07,44,17339,3467.8,6048,20806.8,12,2019,12-2019
14593,359,2,11,434.84,43,18698,3739.6,6607,22437.6,3,2018,3-2018
14594,195,2,12,786.8,15,11802,2360.4,4918,14162.4,6,2018,6-2018
14595,431,1,21,355.56,34,12089,2417.8,5467,14506.8,8,2018,8-2018
14596,315,1,17,1497.42,12,17969,3593.8,5887,21562.8,5,2019,5-2019
14597,500,1,15,932.56,18,16786,3357.2,6803,20143.2,10,2018,10-2018
14598,345,3,15,257.48,77,19826,3965.2,4843,23791.2,3,2018,3-2018
14599,229,1,12,1160.13,16,18562,3712.4,5398,22274.4,12,2018,12-2018
14600,423,1,16,1003.21,14,14045,2809,4069,16854,4,2018,4-2018
14601,434,3,19,236.99,69,16352,3270.4,4698,19622.4,4,2018,4-2018
14602,384,2,21,155.91,68,10602,2120.4,5727,12722.4,2,2019,2-2019
14603,279,3,24,782.27,15,11734,2346.8,6537,14080.8,10,2019,10-2019
14604,392,2,21,312.03,34,10609,2121.8,4009,12730.8,2,2019,2-2019
14605,283,1,22,254.79,58,14778,2955.6,4793,17733.6,4,2019,4-2019
14606,123,3,11,382.46,41,15681,3136.2,5672,18817.2,10,2018,10-2018
14607,213,3,13,296.25,59,17479,3495.8,6348,20974.8,11,2019,11-2019
14608,329,2,21,282.07,59,16642,3328.4,5600,19970.4,10,2019,10-2019
14609,361,2,11,151.97,66,10030,2006,5732,12036,2,2018,2-2018
14610,207,3,11,204.42,72,14718,2943.6,6130,17661.6,6,2019,6-2019
14611,127,2,26,328.32,44,14446,2889.2,6751,17335.2,12,2019,12-2019
14612,113,1,22,361.03,33,11914,2382.8,5194,14296.8,11,2018,11-2018
14613,529,1,14,464.91,34,15807,3161.4,5283,18968.4,9,2018,9-2018
14614,286,3,24,364.54,46,16769,3353.8,6044,20122.8,12,2019,12-2019
14615,531,3,21,294.07,58,17056,3411.2,4644,20467.2,9,2018,9-2018
14616,292,2,17,410.96,47,19315,3863,5836,23178,11,2019,11-2019
14617,372,3,27,218.8,69,15097,3019.4,5805,18116.4,6,2018,6-2018
14618,170,3,27,310.12,50,15506,3101.2,4151,18607.2,12,2018,12-2018
14619,285,1,15,197.09,53,10446,2089.2,5186,12535.2,12,2018,12-2018
14620,185,1,27,372.87,30,11186,2237.2,6633,13423.2,4,2019,4-2019
14621,425,2,25,278.64,58,16161,3232.2,5114,19393.2,1,2018,1-2018
14622,399,3,24,187.64,76,14261,2852.2,4607,17113.2,1,2018,1-2018
14623,314,2,18,495.83,30,14875,2975,6782,17850,2,2018,2-2018
14624,122,3,11,347.81,37,12869,2573.8,6889,15442.8,2,2019,2-2019
14625,429,3,20,1403,13,18239,3647.8,4780,21886.8,11,2018,11-2018
